Date,Description,Comments,Check Number,Amount,Balance,rent
05/20/2024,Accommodation disbursement,,,"-$1,900.00","$16,744.00",1
09/26/2025,Utility fee incl. services,,,-$700.00,"$25,531.00",0
09/27/2024,Landlord services payment,,,"-$2,650.00","$16,267.00",1
09/01/2025,Quarterly dwelling,,,"-$1,400.00","$34,910.00",0
01/01/2025,Wire to Thompson,,,"-$2,250.00","$3,181.00",0
01/08/2025,Abode payment plus insurance,,,"-$1,650.00","$21,949.00",1
10/18/2024,Periodic 30th payment,,,-$75.00,"$33,898.00",0
07/01/2024,UTILITY - MONTHLY,,,"-$1,600.00","$45,743.00",0
04/03/2025,Payment on 1st of month,,,-$500.00,"$30,881.00",0
10/09/2025,Rent payment ,,,"-$1,075.00","$42,052.00",1
03/27/2025,Real estate management fee,,,"-$1,875.00","$13,381.00",1
09/01/2025,RENT: UNIT 304,,,"-$1,975.00","$23,802.00",1
10/12/2025,CHARGE - RECURRING,,,"-$1,200.00","$19,524.00",0
02/22/2024,Monthly payment to John,,,-$250.00,"$34,850.00",0
11/14/2025,Servise payment,,,-$600.00,"$8,639.00",0
12/07/2024,Service 20th periodic,,,-$450.00,"$35,827.00",0
12/05/2024,Lodgings remittance,,,-$200.00,"$26,576.00",0
04/01/2025,Payment to Wilson,,,-$700.00,"$20,275.00",1
01/01/2024,Rent-pay ment,,,"-$2,775.00","$30,554.00",1
08/29/2024,Lease fee for residential unit,,,-$900.00,"$45,009.00",1
09/21/2024,Unit payment,,,"-$1,600.00","$44,318.00",0
02/21/2024,CHARGE - AUTO,,,-$100.00,"$15,991.00",0
03/04/2025,Property Services LLC,,,-$450.00,"$18,053.00",0
05/20/2024,Residential payment Bi-weekly,,,"-$1,200.00","$37,206.00",1
04/27/2024,Monthly payment to John,,,"-$1,500.00","$8,290.00",1
03/20/2025,Habitation remittance with utilities,,,-$950.00,"$10,626.00",1
09/26/2024,Unit fee for residential unit,,,"-$2,850.00","$46,044.00",1
03/17/2024,Service Calendar month,,,-$900.00,"$26,109.00",0
01/13/2024,Utility fee + insurance,,,$50.00,"$47,982.00",0
12/29/2025,Rent payment ,,,"-$1,800.00","$16,015.00",1
07/18/2025,Rnet payment,,,-$950.00,"$3,667.00",1
09/27/2025,Zelle to Davis,,,"-$1,000.00","$13,572.00",0
08/18/2024,Zelle to Davis,,,-$150.00,"$23,997.00",0
06/09/2024,Payment on 1st of month,,,"-$1,550.00","$37,189.00",0
05/21/2024,Rent payment (apartment),,,"-$2,975.00","$26,209.00",1
07/06/2025,Maintenance fee incl. services,,,-$200.00,"$48,585.00",0
05/27/2025,Unit letting,,,-$50.00,"$41,028.00",0
11/28/2024,Maintenence payment,,,"-$1,350.00","$41,600.00",0
05/18/2025,Pad payment,,,-$700.00,"$42,427.00",0
08/31/2025,Rent (missed auto),,,"-$1,600.00","$31,336.00",1
12/02/2024,Distinct from rent - service,,,-$350.00,"$5,060.00",0
08/27/2024,Invoice: RESIDENCE,,,-$950.00,"$22,617.00",1
10/31/2025,Residential payment 10th recurring,,,"-$2,825.00","$5,919.00",1
06/03/2025,Residential Services,,,-$800.00,"$36,837.00",1
12/12/2025,Rent with included services,,,"-$2,450.00","$8,262.00",1
10/18/2024,Rent payment (apartment),,,"-$1,550.00","$17,581.00",1
11/19/2024,SERVICE - AUTO,,,-$150.00,"$6,858.00",0
07/30/2025,Habitation remittance with utilities,,,-$800.00,"$18,860.00",1
12/03/2025,Service fee + insurance,,,-$500.00,"$9,700.00",0
02/20/2025,Unit charge for residential unit,,,"-$1,675.00","$1,717.00",1
01/08/2024,Strata payment,,,"-$2,850.00","$31,898.00",1
11/01/2024,Utilitie payment,,,-$400.00,"$11,850.00",0
07/02/2024,Flat fee,,,"$2,150.00","$45,882.00",1
03/21/2024,RENT #2024-001,,,"-$2,975.00","$36,146.00",1
02/15/2024,Rent-paymnt,,,"-$1,325.00","$47,627.00",1
08/28/2025,Accommodation remittance including tax,,,-$725.00,"$31,908.00",1
09/09/2024,Monthly payment to John,,,-$200.00,"$13,661.00",0
11/06/2025,Complex charge,,,-$250.00,"$8,491.00",0
11/14/2025,Remittance to Moore,,,"-$1,400.00","$33,432.00",0
03/17/2025,CHARGE - MONTHLY,,,-$300.00,"$35,192.00",0
04/16/2024,Strata payment,,,"-$1,050.00","$4,078.00",1
01/21/2025,UTILITY - RECURRING,,,"-$1,400.00","$36,087.00",0
02/16/2024,Real Estate Solutions,,,$300.00,"$27,626.00",0
05/04/2025,Servise payment,,,-$500.00,"$26,040.00",0
05/12/2025,Rentt disbursement,,,"-$2,825.00","$33,471.00",1
08/02/2024,Flat fee,,,"$2,200.00","$8,593.00",1
03/22/2025,Housing Associates,,,-$600.00,"$12,882.00",0
08/22/2024,Complex Services,,,"-$1,400.00","$18,402.00",0
02/10/2025,Spot payment,,,"-$1,650.00","$1,195.00",1
06/02/2025,Flat fee,,,"-$1,000.00","$16,677.00",0
03/13/2024,Rent with included services,,,"$1,300.00","$20,486.00",1
04/07/2024,Rent payment (primary residence),,,"$1,350.00","$35,864.00",1
03/02/2025,Real Estate Solutions,,,-$50.00,"$17,921.00",0
11/12/2024,Dwelling disbursement plus fees,,,$975.00,"$7,011.00",1
11/06/2025,Subscripton payment,,,-$400.00,"$4,482.00",0
08/14/2024,Premises Services (Unit 29B),,,"-$1,050.00","$3,563.00",1
11/20/2025,Property payment,,,"-$2,800.00","$28,445.00",0
05/14/2024,Rent..payment,,,"-$2,950.00","$4,416.00",1
03/25/2025,RENT #2024-001,,,"-$1,050.00","$16,399.00",1
07/28/2025,Residential payment First Monday,,,"-$2,225.00","$40,228.00",1
02/04/2025,Subscription 15th auto,,,"-$1,600.00","$46,640.00",0
03/04/2024,Property Services LLC,,,"-$1,850.00","$22,142.00",0
08/12/2025,Remittance to Moore,,,-$600.00,"$33,528.00",0
04/23/2024,Habitation remittance,,,"-$1,725.00","$32,661.00",1
06/09/2025,Rent payment ,,,"-$3,025.00","$46,791.00",1
05/23/2024,UTILITY - RECURRING,,,-$350.00,"$18,014.00",0
03/21/2024,Debit to Anderson,,,-$450.00,"$47,178.00",0
08/01/2024,Semi-monthly residence,,,-$100.00,"$20,903.00",0
01/28/2025,RENT_INVOICE_001,,,"-$2,000.00","$22,830.00",1
10/20/2025,Rent..payment,,,"-$1,400.00","$6,261.00",1
12/10/2025,Building fee,,,-$50.00,"$7,052.00",0
03/06/2024,Habitation remittance,,,"-$3,000.00","$5,460.00",1
04/03/2024,Digs payment,,,-$150.00,"$22,248.00",0
03/14/2025,Residential payment Monthly anniversary,,,-$950.00,"$44,915.00",1
07/20/2025,Invoice: RESIDENCE,,,"-$2,800.00","$15,889.00",1
11/04/2024,Servise payment,,,-$600.00,"$5,299.00",0
06/19/2024,Subscripton payment,,,$125.00,"$40,517.00",0
05/13/2024,Building disbursement for residential unit,,,"-$1,200.00","$43,759.00",1
08/05/2024,Digs payment,,,-$600.00,"$3,550.00",1
10/27/2025,Quarterly dwelling,,,"-$3,025.00","$46,486.00",1
04/17/2025,First of month payment,,,$800.00,"$49,746.00",0
10/20/2025,Unit Management,,,"-$1,400.00","$3,062.00",0
05/09/2024,Membership 25th standing,,,-$350.00,"$26,248.00",0
08/21/2025,ACH to Johnson LLC,,,$250.00,"$39,877.00",0
11/23/2024,Unit remittance,,,$500.00,"$41,740.00",0
05/08/2024,Property Services LLC,,,-$100.00,"$26,692.00",0
05/31/2024,Building disbursement for residential unit,,,"-$2,625.00","$16,413.00",1
07/13/2024,Residential payment 15th auto,,,-$650.00,"$42,198.00",1
04/20/2024,Lodging remittance,,,"$2,375.00","$46,646.00",1
04/25/2025,Utilitie payment,,,$950.00,"$49,580.00",0
10/09/2025,Quarterly dwelling,,,-$950.00,"$34,853.00",0
08/09/2025,Crib fee,,,-$800.00,"$38,354.00",1
08/12/2024,Domicile Solutions,,,-$825.00,"$43,543.00",1
10/07/2025,Abode payment plus insurance,,,"-$2,050.00","$34,433.00",1
07/29/2025,Crib fee,,,"-$2,550.00","$18,430.00",1
07/27/2024,Rent..payment,,,"-$2,625.00","$36,542.00",1
01/13/2025,Strata payment,,,$650.00,"$35,384.00",1
05/12/2025,HOA fee incl. services,,,-$75.00,"$38,281.00",0
07/01/2024,Residential Services (Unit 11A),,,"-$1,900.00","$42,532.00",1
10/05/2024,Letting fee,,,"-$2,400.00","$10,518.00",0
05/11/2025,Residential payment 20th periodic,,,"$1,075.00","$42,973.00",1
07/21/2025,Letting fee,,,-$100.00,"$38,786.00",0
02/15/2025,Monthly on 15th,,,-$950.00,"$26,666.00",1
06/05/2025,Lease charge,,,-$125.00,"$18,771.00",0
12/14/2024,Service 25th standing,,,-$700.00,"$13,339.00",0
03/02/2025,Payment to Wilson,,,"-$2,200.00","$5,611.00",1
04/30/2025,Property fee for residential unit,,,"$2,050.00","$20,095.00",1
11/06/2025,Additional to rent - fee,,,"$1,000.00","$4,843.00",0
04/26/2025,Facility Solutions,,,-$75.00,"$1,929.00",0
06/19/2024,Habitation remittance with utilities,,,"-$3,025.00","$23,987.00",1
12/26/2024,Semi-monthly residence,,,"$1,400.00","$2,500.00",0
10/22/2024,Monthly payment to John,,,-$350.00,"$19,856.00",0
03/08/2024,Condo fee,,,-$400.00,"$29,913.00",0
06/19/2025,Membership Last day,,,-$250.00,"$45,515.00",0
10/12/2025,123 Main St monthly,,,"$3,025.00","$16,337.00",1
08/14/2024,Rent payment (apartment),,,-$775.00,"$28,772.00",1
09/13/2024,Remittance to Moore,,,-$50.00,"$4,518.00",0
12/12/2024,Unit payment,,,-$125.00,"$14,074.00",0
07/18/2024,RENT #2024-001,,,"$1,400.00","$31,797.00",1
12/01/2025,Rent payment (primary residence),,,"-$2,075.00","$34,198.00",1
08/28/2024,Utilitie payment,,,-$150.00,"$45,467.00",0
05/05/2024,Lease charge for residential unit,,,"-$1,725.00","$12,090.00",1
03/26/2024,500 Oak Ave payment,,,"-$1,775.00","$46,061.00",1
03/04/2025,Recurring transfer to Smith,,,-$500.00,"$46,678.00",0
04/02/2024,Unit letting,,,"-$2,575.00","$27,167.00",1
11/06/2024,123 Main St monthly,,,"-$2,750.00","$29,731.00",1
09/19/2024,Quarterly dwelling,,,-$100.00,"$9,279.00",0
03/22/2024,Utility fee + tax,,,-$125.00,"$49,502.00",0
04/23/2025,Rent payment ,,,"-$1,525.00","$18,245.00",1
08/26/2024,Unit disbursement,,,"-$1,200.00","$27,338.00",0
11/20/2024,Residential payment First Monday,,,"-$1,475.00","$31,202.00",1
11/14/2024,RENT~MONTHLY,,,"-$1,275.00","$45,186.00",1
09/01/2025,Membership 5th monthly,,,"-$1,800.00","$29,979.00",0
05/11/2024,Residential Services,,,-$925.00,"$22,728.00",1
10/03/2024,Service Monthly anniversary,,,-$300.00,"$39,771.00",0
04/07/2025,Utility fee + insurance,,,-$125.00,"$36,423.00",0
03/26/2024,Payment to Wilson,,,"-$1,850.00","$3,143.00",0
09/05/2024,Complex Services,,,-$800.00,"$18,041.00",0
02/08/2024,FEE - MONTHLY,,,$100.00,"$45,898.00",0
08/27/2025,Maintenance fee + insurance,,,-$700.00,"$38,442.00",0
03/03/2025,Membership Last day,,,-$800.00,"$38,106.00",0
05/20/2025,Residential payment Quarterly,,,"-$1,375.00","$3,100.00",1
08/18/2025,Letting fee,,,"-$1,400.00","$35,965.00",0
01/17/2024,Rent payment (apartment),,,"$3,050.00","$46,845.00",1
06/16/2025,Lease obligation payment,,,-$925.00,"$9,539.00",1
01/06/2024,Digs payment,,,-$100.00,"$10,823.00",0
09/24/2024,Subscripton payment,,,$400.00,"$27,946.00",0
07/01/2024,Property management remittance,,,-$650.00,"$26,031.00",1
06/18/2025,FEE - AUTO,,,"-$1,200.00","$25,532.00",0
09/25/2024,Excluding rent - HOA,,,"$2,800.00","$49,210.00",0
08/17/2024,Complex charge for residential unit,,,"$2,200.00","$12,506.00",1
07/16/2024,Utility fee + tax,,,-$300.00,"$12,673.00",0
09/14/2025,Unit Management,,,-$400.00,"$38,470.00",0
09/13/2025,Maintenence payment,,,-$900.00,"$23,061.00",0
10/04/2025,Rent payment ,,,"-$1,225.00","$9,987.00",1
11/21/2024,Rent..payment,,,"-$2,750.00","$1,360.00",1
07/07/2024,Facility Solutions,,,"-$1,425.00","$46,204.00",1
08/30/2024,Rent ;payment,,,"-$1,375.00","$2,104.00",1
02/01/2025,Letting fee,,,"$2,100.00","$10,726.00",1
07/27/2025,Residential payment 25th standing,,,"-$1,750.00","$42,110.00",1
06/28/2024,Rent/payment,,,-$600.00,"$48,856.00",1
11/04/2025,My house monthly,,,"-$1,600.00","$3,589.00",1
04/13/2024,Real Estate Solutions,,,-$450.00,"$19,310.00",0
08/15/2025,Payment to Wilson (Unit 49B),,,"-$1,500.00","$8,149.00",1
06/05/2025,Periodic domicile remittance,,,"-$1,600.00","$47,668.00",1
08/13/2025,Unit charge for residential unit,,,-$625.00,"$13,759.00",1
05/03/2024,Premises Services,,,"-$1,150.00","$34,245.00",1
10/16/2024,Residential payment First Monday,,,"-$1,450.00","$10,011.00",1
12/31/2025,Quarterly dwelling,,,-$875.00,"$4,434.00",1
09/06/2025,RENT>>PAYMENT,,,"-$1,725.00","$7,018.00",1
12/02/2024,Abode payment plus insurance,,,"-$1,625.00","$44,386.00",1
10/27/2024,Residential payment Calendar month,,,"-$1,450.00","$47,641.00",1
12/05/2025,Subscripton payment,,,"-$1,600.00","$32,818.00",0
09/04/2024,Check #1234 for monthly,,,"-$1,600.00","$7,720.00",0
12/22/2024,Quarterly dwelling (Unit 8B),,,"-$2,200.00","$20,161.00",1
01/02/2024,Residential payment 20th periodic,,,"-$2,850.00","$2,794.00",1
09/25/2024,HOA fee + tax,,,"-$1,800.00","$41,380.00",0
10/09/2025,Facility Solutions (Unit 50B),,,"$1,150.00","$40,970.00",1
05/13/2024,Unit remittance,,,-$75.00,"$25,820.00",0
02/25/2025,HOA fee incl. services,,,-$125.00,"$5,701.00",0
04/20/2025,RENT>>PAYMENT,,,"-$1,650.00","$7,351.00",1
01/23/2024,Lease payment for residential unit,,,"-$1,100.00","$17,257.00",1
11/12/2024,Rent(payment),,,"-$2,200.00","$13,952.00",1
02/09/2025,Strata payment,,,"$2,625.00","$29,634.00",1
08/11/2025,Quarterly dwelling,,,"-$1,075.00","$23,585.00",1
02/16/2024,Debit to Anderson,,,-$600.00,"$26,570.00",0
11/23/2024,Utility fee + insurance,,,-$700.00,"$23,443.00",0
06/14/2025,Mid-month transfer,,,-$50.00,"$43,263.00",0
12/24/2025,Rent payment ,,,"$1,675.00","$23,380.00",1
11/04/2024,HOA fee incl. services,,,-$125.00,"$9,116.00",0
02/13/2025,Tenancy payment,,,"-$1,725.00","$24,549.00",1
07/15/2024,Digs payment,,,-$700.00,"$28,361.00",1
06/01/2025,Digs payment,,,"$1,250.00","$4,273.00",0
12/05/2025,Payment on 1st of month,,,-$500.00,"$35,314.00",0
07/12/2024,Recurring transfer to Smith,,,"-$1,875.00","$41,377.00",1
03/21/2024,Condo fee,,,-$350.00,"$23,654.00",0
09/14/2024,Residential payment 20th periodic,,,"-$1,700.00","$10,182.00",1
08/30/2025,Building disbursement for residential unit,,,"$1,850.00","$6,692.00",1
06/22/2025,Periodic 30th payment (Unit 29C),,,"$3,000.00","$39,251.00",1
10/03/2024,Membership 10th recurring,,,"-$3,000.00","$33,829.00",0
10/30/2024,Quarterly dwelling,,,"-$1,600.00","$15,388.00",0
10/11/2024,Habitation remittance with utilities,,,"-$1,700.00","$20,934.00",1
06/28/2025,HOA fee incl. services,,,"-$2,100.00","$37,243.00",0
06/02/2025,Residence fee including amenities,,,-$650.00,"$37,942.00",1
12/22/2024,Abode disbursement,,,"-$1,000.00","$19,503.00",1
06/12/2024,Check #1234 for monthly,,,-$100.00,"$25,195.00",0
02/03/2025,Payment on 1st of month,,,-$700.00,"$45,561.00",0
11/26/2025,SERVICE - RECURRING,,,"-$1,400.00","$23,833.00",0
10/29/2024,Monthly on 15th,,,"$1,800.00","$22,595.00",0
08/03/2025,ACH to Johnson LLC,,,$350.00,"$30,034.00",0
12/14/2024,Apartment payment + parking,,,"-$2,575.00","$41,342.00",1
06/01/2024,Lease fee,,,-$800.00,"$26,757.00",0
03/09/2025,Residential payment 25th standing,,,"-$2,125.00","$31,345.00",1
11/13/2024,Zelle to Davis,,,-$300.00,"$26,692.00",0
04/03/2025,Domicile disbursement,,,"-$2,150.00","$31,119.00",1
09/05/2025,Semi-monthly residence,,,-$200.00,"$27,651.00",0
08/20/2024,Complex payment for residential unit,,,"$2,150.00","$33,980.00",1
03/26/2024,Complex fee,,,"-$1,000.00","$19,640.00",0
04/03/2025,Utility fee + insurance,,,-$250.00,"$49,459.00",0
04/28/2024,Invoice: RESIDENCE,,,"-$2,825.00","$45,791.00",1
01/11/2025,First of month payment,,,-$725.00,"$36,889.00",1
03/14/2025,Habitation remittance with utilities,,,"-$1,700.00","$36,398.00",1
10/04/2025,Residence fee including amenities,,,"-$2,600.00","$37,321.00",1
01/20/2025,Complex Services,,,$500.00,"$21,046.00",0
01/27/2024,Housing Associates,,,-$250.00,"$9,537.00",0
02/18/2025,Facility Solutions,,,$125.00,"$10,288.00",0
04/12/2025,Housing Associates,,,"-$1,775.00","$16,182.00",1
01/21/2025,Residential payment Monthly anniversary,,,$775.00,"$33,627.00",1
06/16/2024,Service Quarterly,,,-$700.00,"$5,926.00",0
04/15/2025,HOA fee + insurance,,,-$900.00,"$2,836.00",0
06/10/2024,Unit remittance for residential unit,,,"-$1,350.00","$39,150.00",1
12/13/2024,Servise payment,,,-$350.00,"$6,724.00",0
03/16/2025,Recurring 1st week,,,-$200.00,"$35,426.00",0
01/27/2024,Flat fee,,,"-$2,450.00","$37,826.00",1
07/27/2024,Place remittance,,,$675.00,"$15,489.00",1
04/28/2024,Property remittance for residential unit,,,"-$2,350.00","$17,282.00",1
06/29/2025,Rant fee,,,"-$2,775.00","$26,262.00",1
02/10/2025,Spot payment,,,"$1,250.00","$36,881.00",1
03/02/2025,Utilitie payment,,,"-$1,350.00","$36,555.00",0
01/02/2025,Digs payment,,,"-$1,200.00","$17,945.00",0
10/30/2024,Rant fee,,,"-$1,900.00","$42,676.00",1
07/25/2024,R3nt fee,,,"-$1,350.00","$23,901.00",1
08/10/2025,Residential payment 5th monthly,,,-$650.00,"$2,301.00",1
11/18/2024,RENT~MONTHLY,,,"-$1,600.00","$47,633.00",1
01/03/2025,Rental payment,,,"-$3,000.00","$31,133.00",0
08/08/2024,Pad payment,,,"-$1,125.00","$16,069.00",1
11/16/2025,Bi-weekly housing,,,-$350.00,"$36,482.00",0
12/16/2024,RENT~MONTHLY,,,"$1,300.00","$39,761.00",1
05/15/2024,Building payment,,,-$500.00,"$34,922.00",0
10/29/2024,Property fee for residential unit,,,"-$2,075.00","$4,080.00",1
04/23/2024,Quarterly dwelling,,,-$100.00,"$41,455.00",0
08/22/2024,CHARGE - MONTHLY,,,-$250.00,"$37,692.00",0
02/09/2025,Digs payment,,,-$600.00,"$30,320.00",0
10/09/2025,RENT: UNIT 304,,,"-$1,700.00","$16,887.00",1
07/28/2024,Bi-weekly housing,,,"-$1,250.00","$22,084.00",0
07/07/2024,Transfer to Miller,,,-$350.00,"$30,283.00",0
06/26/2024,My unit disbursement,,,"-$2,400.00","$5,512.00",1
10/17/2025,Letting fee,,,"-$2,000.00","$41,064.00",1
05/16/2024,Subscripton payment,,,"-$1,550.00","$21,293.00",0
08/26/2024,UTILITY - RECURRING,,,-$600.00,"$32,301.00",0
01/16/2024,Rent..payment,,,"-$3,025.00","$38,620.00",1
04/21/2025,Complex charge,,,"$1,800.00","$39,411.00",0
10/11/2024,Lease fee for residential unit,,,-$875.00,"$8,405.00",1
10/27/2025,HOA fee + tax,,,-$300.00,"$6,315.00",0
12/14/2025,Rent with included services,,,"-$1,225.00","$13,447.00",1
08/21/2024,RENT~MONTHLY,,,"-$1,275.00","$29,912.00",1
02/10/2024,Unit letting,,,-$725.00,"$14,582.00",1
05/11/2024,Debit to Anderson,,,"-$1,000.00","$35,553.00",0
10/08/2024,Unit 7B monthly,,,"-$1,700.00","$44,202.00",1
06/22/2025,Servise payment,,,-$850.00,"$17,146.00",0
05/22/2025,Strata payment,,,$800.00,"$49,713.00",0
01/30/2025,Lease fee,,,-$700.00,"$9,434.00",0
02/25/2024,Residential payment Every 30 days,,,"-$2,375.00","$16,732.00",1
05/20/2025,Residential Services,,,-$350.00,"$2,104.00",0
01/15/2025,Monthly housing and utilities bundle,,,"-$1,650.00","$23,089.00",1
09/16/2024,Transfer to Miller,,,-$500.00,"$32,416.00",0
06/25/2024,Premises Services,,,-$350.00,"$23,828.00",0
12/03/2025,Maintenence payment,,,"-$1,000.00","$8,861.00",0
02/20/2024,Membership 1st of month,,,-$800.00,"$15,424.00",0
11/06/2025,Rent(payment),,,"-$2,800.00","$30,585.00",1
01/10/2024,Membership Calendar month,,,-$750.00,"$16,707.00",0
12/09/2024,Periodic 30th payment,,,"-$1,000.00","$20,648.00",0
11/29/2025,Rent/payment,,,"$2,550.00","$25,062.00",1
02/24/2025,Building Management,,,-$875.00,"$3,668.00",1
03/30/2025,Utility fee + insurance,,,"-$1,800.00","$17,408.00",0
05/14/2024,Flat fee,,,"-$1,550.00","$19,809.00",0
07/25/2025,Rent payment (primary residence),,,"-$2,975.00","$34,206.00",1
04/10/2024,Rnet payment,,,"-$1,900.00","$26,483.00",1
09/07/2025,Subscripton payment,,,-$100.00,"$6,424.00",0
11/26/2024,Utilitie payment,,,"$2,400.00","$45,278.00",0
11/15/2024,Membership Monthly anniversary,,,"-$1,950.00","$9,500.00",0
07/01/2024,CHARGE - MONTHLY,,,"$1,750.00","$49,132.00",0
07/09/2025,Maintenence payment,,,-$300.00,"$28,465.00",0
04/16/2025,Service Last day,,,-$300.00,"$8,288.00",0
10/10/2024,Property remittance for residential unit,,,-$850.00,"$32,620.00",1
09/28/2024,Utility fee incl. services,,,"-$2,100.00","$46,254.00",0
05/07/2025,Rentt disbursement,,,"-$2,850.00","$34,491.00",1
08/12/2024,Rent payment ,,,"-$1,900.00","$11,774.00",1
08/19/2024,Abode payment plus insurance,,,-$650.00,"$17,089.00",1
05/17/2025,Rentt disbursement,,,"-$1,100.00","$33,075.00",1
07/07/2025,Utilitie payment,,,-$125.00,"$26,595.00",0
03/07/2024,Tenancy payment,,,$125.00,"$29,950.00",0
04/21/2025,CHARGE - MONTHLY,,,-$125.00,"$13,999.00",0
08/31/2025,Rentt disbursement,,,"-$2,300.00","$8,293.00",1
06/14/2025,Rant fee,,,"-$2,975.00","$45,976.00",1
12/30/2025,Utility fee + tax,,,-$700.00,"$44,787.00",0
12/06/2024,Abode payment plus insurance,,,"-$3,025.00","$42,942.00",1
01/18/2025,Monthly housing and utilities bundle,,,"-$2,600.00","$36,952.00",1
06/11/2024,FEE - AUTO,,,$500.00,"$12,743.00",0
02/01/2025,Subscription Quarterly,,,-$700.00,"$35,126.00",0
02/22/2025,Tenancy payment,,,$400.00,"$14,928.00",0
11/19/2025,Unit charge for residential unit,,,"-$1,325.00","$13,327.00",1
02/08/2025,Monthly housing and utilities bundle,,,"-$2,550.00","$20,609.00",1
10/20/2024,Letting fee,,,"-$1,650.00","$31,642.00",0
12/31/2024,Residence fee including amenities,,,"-$2,975.00","$32,228.00",1
09/20/2024,Servise payment,,,"-$1,400.00","$11,992.00",0
11/16/2024,123 Main St monthly,,,"-$2,200.00","$38,674.00",1
01/20/2025,Remittance to Moore,,,"$1,825.00","$5,304.00",1
06/04/2024,Unit remittance for residential unit,,,"-$1,550.00","$28,187.00",1
09/16/2025,Residential payment Every 30 days,,,-$775.00,"$23,959.00",1
01/10/2025,Membership Quarterly,,,-$700.00,"$13,428.00",0
02/19/2024,Non-rent housing expense,,,$75.00,"$25,557.00",0
05/10/2025,Maintenence payment,,,-$300.00,"$48,608.00",0
12/16/2024,Rent-paymnt,,,"-$2,800.00","$31,076.00",1
04/15/2024,Rent payment ,,,"-$2,800.00","$46,648.00",1
09/24/2025,ACH to Johnson LLC,,,-$900.00,"$33,848.00",0
12/02/2024,Service Bi-weekly,,,-$500.00,"$35,634.00",0
05/22/2024,Zelle to Davis,,,-$800.00,"$43,458.00",0
03/10/2024,Condo fee,,,-$100.00,"$12,588.00",0
01/10/2024,Residential payment Calendar month,,,$650.00,"$47,326.00",1
